Адыгея|Алтайский край|Амурская обл.|Архангельская обл.|Астраханская обл.|Башкортостан|Белгородская обл.|Брянская обл.|Бурятия|Владимирская обл.|Волгоградская обл.|Вологодская обл.|Воронежская обл.|Дагестан|ЕАО|Забайкальский край|Ивановская обл.|Ингушетия|Иркутская обл.|Кабардино-Балкария|Калининградская обл.|Калмыкия|Калужская обл.|Камчатский край|Карачаево-Черкесия|Карелия|Кемеровская обл.|Кировская обл.|Коми|Костромская обл.|Краснодарский край|Красноярский край|Курганская обл.|Курская обл.|Ленинградская обл.|Липецкая обл.|Магаданская обл.|Марий Эл|Мордовия|Москва|Московская обл.|Мурманская обл.|НАО|Нижегородская обл.|Новгородская обл.|Новосибирская обл.|Омская обл.|Оренбургская обл.|Орловская обл.|Пензенская обл.|Пермский край|Приморский край|Псковская обл.|Респ. Алтай|Ростовская обл.|Рязанская обл.|Самарская обл.|Санкт-Петербург|Саратовская обл.|Сахалинская обл.|Свердловская обл.|Северная Осетия|Смоленская обл.|Ставропольский край|Тамбовская обл.|Татарстан|Тверская обл.|Томская обл.|Тульская обл.|Тыва|Тюменская обл.|Удмуртия|Ульяновская обл.|ХМАО|Хабаровский край|Хакасия|Челябинская обл.|Чечня|Чувашия|Чукотка|ЯНАО|Якутия|Ярославская обл.
Елизаветинский|60|56.747|60.613
Елизаветинское|60|57.786|59.711
Елизаветинское|63|45.007|43.349
Елизаветка|31|56.137|97.054
Елизаветкино|29|58.065|43.200
Елизавето-Пожва|50|59.108|55.966
Елизаветовка|12|50.761|40.899
Елизаветовка|35|52.924|38.503
Елизаветовка|51|45.557|133.712
Елизаветовка|54|46.656|38.893
Елизаветовка|68|52.968|38.340
Елизаветопольское|76|52.835|60.610
Елизарово|11|59.811|39.796
Елизарово|27|57.325|49.536
Елизарово|29|58.539|44.816
Елизарово|39|55.509|37.166
Елизарово|46|56.939|76.049
Елизарово|52|58.051|28.192
Елизарово|56|53.070|48.404
Елизарово|66|55.983|33.690
Елизарово|73|61.397|68.294
Елизарово|82|56.715|39.267
Елизаровское|29|58.461|42.137
Елизаровцы|27|58.227|49.214
Елизарьево|43|55.064|43.336
Елизарьево|67|57.301|83.959
Елизино|49|53.625|44.479
Елимбетово|5|53.509|58.658
Елимбуй Первый|50|56.606|55.543
Елинархово|40|56.108|35.615
Елино|29|58.264|43.810
Елино|40|56.251|36.761
Елино|50|58.915|54.903
Елино|55|54.407|39.375
Елино|9|55.422|42.075
Елиново|1|51.407|84.400
Елинская|3|60.941|41.751
Елинский|30|44.555|39.560
Елинцы|27|58.415|51.463
Елины|27|58.425|48.404
Елины|52|57.213|28.198
Елионка|7|52.434|32.601
Елионочка|7|52.478|32.654
Елисеевичи|62|55.280|32.067
Елисеевичи|7|53.242|34.192
Елисеевка|22|54.582|35.074
Елисеевка|31|55.592|95.100
Елисеевка|40|54.422|38.759
Елисеевка|64|52.749|42.891
Елисеево|52|57.516|28.204
Елисеево|66|57.541|37.320
Елисеевская|11|60.567|42.623
Елисеевская|3|64.297|41.714
Елисеевский Посёлок|55|54.765|42.112
Елисеевский|10|50.028|42.482
Елисейково|9|56.007|39.663
Елиста|21|46.308|44.255
Елисята|50|58.330|55.891
Елицы|52|57.606|28.931
Елкибаево|5|54.712|56.102
Елкина|60|57.424|64.709
Елкино|15|51.692|116.880
Елковщина|50|58.580|55.339
Елмачи|78|55.456|47.205
Елнать|16|57.339|42.821
Еловатка|58|51.117|43.659
Еловая|18|55.733|98.267
Еловая|31|56.137|92.543
Еловая|50|57.622|55.483
Еловец|7|53.115|33.041
Еловино|11|59.803|45.835
Еловка Новая|60|59.735|60.576
Еловка|18|52.701|103.969
Еловка|26|54.102|86.204
Еловка|31|56.754|93.272
Еловка|43|55.874|42.786
Еловка|51|43.836|133.229
Еловка|60|60.743|60.584
Еловка|62|54.830|33.449
Еловка|67|55.943|83.731
Еловка|70|57.222|70.923
Еловка|7|52.325|31.900
Еловка|81|60.661|124.351
Еловка|8|51.760|102.757
Еловкино|45|54.099|83.296
Елово|50|57.052|54.920
Елово|71|58.345|51.966
Еловое|18|56.050|97.767
Еловский-Затон|81|60.633|124.333
Еловский|18|56.008|97.750
Еловцево|11|59.900|39.318
Еловцы|62|54.251|32.182
Еловщина|27|57.529|50.468
Еловый Падун|60|59.402|61.260
Елога|50|59.329|53.930
Елоты|18|52.955|102.292
Елоты|8|51.689|101.989
Елофимиха|27|56.849|47.261
Елох|9|56.516|39.506
Елохово|82|57.871|38.870
Елошное|32|55.456|66.725
Елпачиха|50|57.084|55.525
Елсозеро|3|62.587|41.651
Елсуки|27|57.840|48.648
Елтухово|11|59.859|38.921
Елтышево|45|55.364|84.084
Елубкино|37|56.234|46.463
Елунино|1|53.439|82.997
Елушица|44|57.925|31.363
Елфимов|29|58.468|43.631
Елфимово|43|54.997|44.834
Елфимово|45|55.633|84.687
Елхи|38|54.697|45.988
Елхи|56|53.880|50.849
Елхи|9|55.743|41.709
Елховица|9|56.032|40.078
Елховка|16|56.625|40.507
Елховка|29|57.761|44.434
Елховка|43|55.842|45.638
Елховка|47|52.903|52.285
Елховка|56|53.867|50.284
Елховка|58|52.206|46.955
Елховка|65|55.102|51.180
Елховка|72|54.677|46.647
Елховка|9|56.206|39.937
Елхово|65|54.867|51.633
Елхово|78|55.982|46.586
Елховое Озеро|56|53.994|50.368
Елховский|60|57.467|62.200
Елховый Куст|72|54.067|49.983
Елхот|61|43.340|44.205
Елча|62|54.930|32.874
Елчихина|50|58.475|55.522
Елшанка Вторая|47|52.688|52.756
Елшанка Первая|47|52.876|52.035
Елшанка|47|51.647|56.267
Елшанка|56|53.826|50.848
Елшанка|58|51.814|46.400
Елшанка|72|54.081|48.105
Елшанская Плотина|47|52.665|52.160
Елшанский|47|52.945|52.096
Елшанский|56|53.031|51.095
Елшинка|37|57.015|48.453
Елшино|55|54.169|39.605
Елшняги|56|53.206|50.602
Елыкаево|26|55.300|86.251
Елыково|73|61.100|70.300
Елымбаево|37|56.808|49.819
Елышево|5|55.607|56.010
Елышево|65|55.855|50.501
Ельбаза|28|61.311|50.136
Ельгильдино|5|55.321|58.329
Ельдигино|40|56.117|37.817
Елькеево|27|56.929|49.859
Елькино|27|57.454|49.349
Ельково|33|51.609|36.609
Елькыб|28|63.601|48.695
Ельма|52|58.937|28.028
Ельмут|54|46.787|41.902
Ельник|11|59.644|38.784
Ельник|31|55.938|90.036
Ельник|40|55.605|35.617
Ельники|31|55.744|96.420
Ельники|38|54.621|43.882
Ельники|44|57.873|32.938
Ельники|50|58.046|56.721
Ельники|59|49.686|142.844
Ельники|66|57.947|36.798
Ельниково|37|56.192|46.651
Ельниково|78|56.027|47.592
Ельнинское|11|59.409|38.002
Ельничная|31|55.332|90.441
Ельничная|60|58.111|61.882
Ельнично|44|58.567|36.173
Ельничное|46|56.922|76.157
Ельничный|60|56.918|59.983
Ельничный|76|54.954|58.879
Ельно|44|57.372|30.798
Ельняги|37|56.677|47.793
Ельняги|52|57.116|28.532
Ельсуково|37|56.703|49.733
Ельтесуново|9|56.237|39.887
Ельтон|10|49.127|46.847
Ельцино|66|57.707|36.626
Ельцино|9|56.211|39.615
Ельцова Гора|27|60.732|47.430
Ельцовка|1|53.255|86.264
Ельцово|11|59.245|38.673
Ельцово|40|56.369|36.905
Ельцово|70|55.399|69.341
Ельцовы|27|59.065|48.183
Ельцы|9|56.431|39.821
Ельшанка|10|48.675|44.458
Ельшата|50|57.465|54.729
Елюзань|49|53.149|46.119
Елюй|78|55.950|47.587
Елюккасы|78|55.695|47.492
Еляково|11|59.432|39.338
Еляково|29|58.697|43.047
Еляково|9|56.185|40.819
Еляхино|11|58.963|38.182
Емалоки|78|56.063|46.476
Емангаши|37|56.233|46.247
Еманжелинка|76|54.755|61.321
Емановка|68|53.899|38.335
Емантаево|47|53.533|53.817
Еманча Вторая|12|51.417|38.791
Еманча Первая|12|51.547|38.915
Емар|51|43.204|132.156
Емаш-Павлово|50|56.324|56.094
Емашево|5|55.364|55.907
Емаши|5|55.936|58.603
Ембаево|70|57.151|65.773
Ембасино|27|57.020|47.414
Ембулатово|65|54.937|47.953
Емелево|29|58.513|42.316
Емелево|37|56.142|46.389
Емелино|29|58.642|42.017
Емелькино|47|53.667|53.867
Емелькино|56|54.567|51.367
Емелькино|65|54.967|50.553
Емельново|52|57.741|27.571
Емельяниково|82|57.309|38.888
Емельяниха|11|58.557|36.490
Емельяниха|27|60.943|47.782
Емельянково|52|55.935|29.614
Емельяновка|12|51.493|41.784
Емельяновка|22|54.604|35.036
Емельяновка|25|63.925|30.901
Емельяновка|33|51.749|37.814
Емельяновка|47|53.233|53.717
Емельяновка|48|52.608|36.569
Емельяновка|51|46.367|134.046
Емельяновка|55|54.554|40.358
Емельяновка|58|51.610|48.537
Емельяновка|62|54.155|32.679
Емельяновка|6|50.901|37.130
Емельяновка|7|52.941|33.810
Емельяново|11|59.172|39.883
Емельяново|16|56.641|41.724
Емельяново|27|60.569|48.062
Емельяново|29|58.581|42.251
Емельяново|31|56.170|92.672
Емельяново|43|57.317|45.868
Емельяново|52|57.643|28.905
Емельяново|66|56.603|35.363
Емельяновская|11|60.656|37.454
Емельяновская|27|60.598|47.651
Емельяновская|3|64.345|41.346
Емельяновский|43|54.921|44.769
Емельяновский|45|55.251|83.341
Емельяновское|44|58.783|35.001
Емельянцево|52|56.399|29.083
Емельяшевка|60|58.359|64.276
Еменец|52|55.924|29.907
Еменьга|3|61.501|41.214
Емецк|3|63.472|41.780
Емешево|37|56.227|46.348
Емилово|52|57.003|27.984
Емишево|82|57.904|39.405
Емишово|11|59.972|38.617
Емметово|5|54.750|54.233
Емонтаево|46|55.146|70.952
Емса|3|63.073|40.333
Емское|29|59.200|46.723
Емсна|29|57.401|40.715
Емуртла|70|56.159|66.469
Емёткино|78|55.802|48.037
Ена|41|67.604|31.161
Енабердино|65|55.979|52.328
Енаево|43|57.840|47.129
Енапаево|50|56.580|56.889
Енарьево|52|57.406|30.128
Енахметово|5|54.817|54.233
Енгазино|55|54.636|42.446
Енгалычево|38|54.317|46.361
Енгалышево|5|54.508|55.775
Енганаево|72|54.432|48.897
Енгарга|8|51.771|102.105
Енгельс|58|51.484|46.105
Енгорбой|8|50.511|102.918
Ендейер|81|61.449|131.860
Ендоба|78|55.114|47.403
Ендовино|12|50.049|39.290
Ендовино|6|50.675|37.675
Ендовицкое|6|50.581|38.491
Ендовище|12|51.716|39.005
Ендовищи|43|55.377|45.459
Ендовский|10|50.092|42.429
Ендра|73|60.711|67.910
Ендур|27|57.176|47.112
Ендурайкино|56|53.797|51.381
Ендырь|73|61.529|66.071
Енебей Урсаево|5|53.623|54.510
Енешкасы|78|55.884|47.159
Еникеево|37|56.398|46.436
Еникеево|5|53.762|58.784
Еникей-Чишма|65|55.605|50.852
Енино|12|51.855|39.647
Енинское|55|54.273|39.773
Енисей|18|53.360|104.155
Енисей|31|55.975|92.823
Енисейка|18|55.976|97.735
Енисейское|1|52.580|85.521
Енкаево|55|54.662|42.437
Енкаевские Выселки|55|54.679|42.413
Еновка|65|54.596|53.163
Енотаевка|4|47.243|47.029
Енский|41|67.581|31.155
Ентауль|31|56.904|92.796
Енхор|8|50.993|106.498
Еныки|27|57.998|47.515
Енюково|11|59.315|37.990
Енёво|29|58.913|42.659
Епа|28|66.357|61.809
Епанешниково|45|55.642|78.915
Епанишниково|76|54.237|62.223
Епанова|50|59.202|54.479
Епанчино|35|52.883|38.890
Епанчино|46|55.603|75.084
Епанчино|64|53.010|40.643
Епанчино|65|56.119|49.487
Епимахово|27|57.559|48.968
Епинетово|35|53.389|39.667
Епифанки|43|57.523|46.384
Епифановка|56|53.599|48.414
Епифаново|43|55.820|42.893
Епифаново|82|57.526|39.559
Епифановский|45|55.287|81.865
Епифань|68|53.825|38.552
Епихарка|82|57.366|38.616
Епихино|55|54.376|39.932
Епиховщина|27|58.749|49.172
Епишата|50|57.592|57.640
Епишево|62|53.725|33.091
Епишино|31|58.482|92.235
Епишово|9|56.499|40.870
Епишонки|27|58.980|48.257
Еракко|34|60.836|30.607
Ерал|76|55.026|57.926
Ералга|15|52.313|118.067
Ерама|15|51.107|115.614
Ерандаево|56|54.385|50.428
Ерандучи|55|54.390|39.541
Ераничи|50|58.832|56.083
Ерахичи|27|58.332|48.384
Ерахта|2|49.438|130.372
Ерахтур|55|54.701|41.135
Ербинская|75|53.976|90.317
Ербогач|26|53.720|87.480
Ербогачен|18|61.280|108.015
Ерга|11|61.158|45.758
Ергай|67|57.346|84.329
Ергач|50|57.483|56.715
Ергелех|81|62.584|128.867
Ергени|54|47.194|43.143
Ергенинский|21|47.107|44.472
Ергуницы|16|56.728|40.458
Ерденево|22|54.920|36.449
Ерденево|40|55.709|35.886
Ерденево|55|54.749|41.495
Ерденево|82|57.614|39.517
Ердецы|62|54.741|32.622
Ердово|22|55.115|35.929
Ердово|78|55.991|47.564
Ердур|37|56.779|48.082
Ердяковы|27|59.025|48.435
Ерема|18|60.364|107.763
Ерема|50|58.779|55.796
Еремеевка|46|54.281|72.046
Еремеевка|49|53.482|46.246
Еремеевка|54|46.966|39.553
Еремеевка|58|51.061|48.045
Еремеевка|60|57.014|58.029
Еремеево|11|60.448|46.569
Еремеево|16|56.972|40.081
Еремеево|28|62.627|57.550
Еремеево|29|58.670|42.278
Еремеево|38|54.361|45.098
Еремеево|40|55.763|35.389
Еремеево|43|55.837|42.842
Еремеево|52|56.870|29.104
Еремеево|5|54.608|55.336
Еремеево|64|53.157|40.663
Еремеево|66|57.933|36.784
Еремеевская|11|60.621|36.777
Еремеевская|27|58.229|48.274
Еремеевская|3|62.050|40.105
Еремеевское|82|57.460|39.913
Еремеицево|11|58.685|36.444
Еремейцево|52|56.408|29.805
Еремейцево|66|58.395|37.385
Еремейцево|82|57.862|38.507
Еремелиха|66|57.226|35.346
Еремизино-Борисовский|30|45.708|40.482
Еремина Гора|34|59.996|33.896
Еремина|60|57.874|62.808
Еремина|70|56.344|70.474
Ереминка|64|52.050|40.679
Ереминка|68|53.301|37.933
Ереминки|6|50.541|36.160
Еремино|12|50.464|39.048
Еремино|15|51.959|113.340
Еремино|26|54.902|85.712
Еремино|27|57.609|49.473
Еремино|32|55.916|66.652
Еремино|40|56.009|37.544
Еремино|45|56.609|76.397
Еремино|60|59.828|63.174
Еремино|70|57.726|65.974
Ереминская|11|60.590|41.445
Ереминская|30|44.578|41.023
Еремичи|50|58.381|55.541
Еремкин|76|54.350|60.550
Еремково|66|57.861|35.263
Еремшино|29|58.046|43.123
Еремята|50|58.346|53.978
Еренята|27|59.507|50.771
Ерепеты|50|57.995|56.753
Ересино|44|58.516|32.225
Ерестная|1|53.276|83.758
Ерестная|45|54.382|82.133
Ерестная|67|55.872|83.601
Ереховы Дубяги|52|58.526|28.337
Ерешково|10|51.126|43.958
Ерзаки|62|55.418|32.917
Ерзовка|50|59.504|57.650
Ерзовка|64|52.832|42.126
Ерзово|43|56.527|45.616
Ерзовское|60|57.987|63.758
Ерик|10|48.967|43.094
Ерик|30|44.585|39.703
Ерик|56|53.160|48.277
Ерик|6|50.720|36.510
Ерик|74|51.533|133.183
Ериковский|54|47.409|42.738
Ерилкино|56|54.241|52.332
Ериловка|35|52.686|38.772
Ерилово|52|57.446|28.169
Еринка|33|51.253|36.487
Ерино|11|59.978|39.240
Ерино|39|55.448|37.515
Ерихово|82|57.471|39.989
Еришха|66|57.389|36.389
Еркалово|31|58.512|92.121
Еркино|3|63.889|44.698
Еркова|50|57.394|55.620
Ерковцы|2|50.480|128.415
Ерлино Выселки|55|53.905|39.809
Ерлино|55|53.911|39.734
Ерлыгас|76|52.580|59.255
Ерлыково|5|53.614|54.834
Ерма-Елань|5|56.133|56.402
Ермак|46|55.177|74.517
Ермаки|18|54.638|100.655
Ермаки|26|55.482|86.434
Ермаки|27|57.377|48.257
Ермаки|43|57.551|46.323
Ермаки|50|58.306|55.095
Ермаки|52|56.175|30.165
Ермаки|60|57.660|61.846
Ермаки|70|57.254|70.938
Ермаки|72|54.085|46.639
Ермаки|7|52.738|31.747
Ермаков|54|47.089|41.963
Ермакова|50|59.160|54.697
Ермакова|60|57.413|64.294
Ермаковка|31|56.808|96.449
Ермаковка|35|52.506|40.119
Ермаковка|46|57.044|74.726
Ермаковка|50|58.318|57.693
Ермаково|11|59.189|39.705
Ермаково|20|54.404|20.933
Ермаково|29|58.658|42.246
Ермаково|37|56.142|46.562
Ермаково|44|58.565|35.646
Ермаково|47|52.628|53.764
Ермаково|56|53.168|49.621
Ермаково|60|58.484|64.752
Ермаково|73|61.794|74.087
Ермаково|78|55.990|46.878
Ермаково|82|58.615|38.691
Ермаковская|3|60.840|40.985
Ермаковская|54|48.039|41.263
Ермаковский|45|54.125|80.308
Ермаковский|49|53.267|42.919
Ермаковский|60|58.878|59.772
Ермаковское|31|53.275|92.400
Ермаковщина|27|60.211|47.459
Ермачата|29|59.278|46.552
Ермаченки|27|57.281|49.249
Ермачиха|1|53.037|81.635
Ермачиха|45|55.107|83.875
Ермачки|62|54.885|32.366
Ермаши|50|57.889|56.127
Ермейцево|82|56.873|39.332
Ермекеево|5|54.073|53.675
Ерменево|66|55.917|32.609
Ермилов|54|47.774|41.472
Ермилова|37|57.113|49.082
Ермиловка|45|55.306|81.935
Ермиловка|46|57.634|72.918
Ермиловка|67|57.716|82.751
Ермилово|34|60.358|28.770
Ермица|28|66.914|52.335
Ермишенки|66|56.751|31.266
Ермишь|55|54.769|42.267
Ермия|50|56.684|55.966
Ермо-Николаевка|55|54.699|41.762
Ермово|82|56.864|38.126
Ермозы|50|57.573|55.671
Ермолаева|31|56.132|93.150
Ермолаевка Вторая|49|52.803|44.772
Ермолаевка|45|55.318|79.906
Ермолаевка|46|55.081|75.147
Ермолаевка|49|52.811|44.822
Ермолаевка|5|53.913|56.059
Ермолаево|48|52.988|36.270
Ермолаево|5|52.704|55.821
Ермолаево|71|56.142|53.263
Ермолаевская|11|60.508|36.283
Ермолаевский Затон|31|56.143|93.144
Ермоленка|7|53.180|31.566
Ермолина|60|57.347|64.725
Ермолинская|11|59.999|39.315
Ермолинская|3|62.328|44.742
Ермолинцы|27|58.455|49.714
Ермолиха|16|56.656|40.605
Ермолкино|27|57.319|47.172
Ермолкино|5|54.190|53.912
Ермолкино|66|57.662|34.987
Ермолова Гора|52|56.463|28.468
Ермоловка|49|53.887|45.258
Ермоловка|55|53.439|39.260
Ермоловка|56|54.197|50.915
Ермоловка|65|55.943|49.908
Ермоловка|72|54.009|46.873
Ермолово|11|59.278|39.771
Ермолово|22|54.062|35.241
Ермолово|35|52.488|38.152
Ермолово|52|56.509|29.143
Ермолово|55|54.915|41.706
Ермолово|82|57.874|39.858
Ермоловский|77|43.257|45.521
Ермоловское|11|59.650|39.245
Ермонино|9|56.149|39.965
Ермотаево|5|53.800|57.428
Ермохново|52|57.335|28.666
Ермошино|52|55.842|29.542
Ермошиха|1|50.780|81.693
Ермошки|66|55.885|32.471
Ермошкино|44|58.012|32.579
Ермошкино|78|55.667|46.923
Ермунчино|5|54.650|54.233
Ермухаметово|5|54.583|54.150
Ернеево|55|54.157|42.057
Ерогнеевка|66|57.463|36.870
Ероздино|28|62.267|50.567
Ерокко|19|43.318|43.878
Еромчино|55|54.640|42.394
Еронино|50|58.184|55.424
Ероново|1|52.872|86.642
Ероново|52|56.991|29.358
Еропкино Боковое|48|52.750|36.278
Еропкино-Большак|48|52.750|36.305
Еропкино|22|54.256|35.308
Еропкино|35|53.380|38.908
Еропол|79|64.842|168.761
Еросимово Первое|62|55.478|32.478
Еросимово|40|56.475|36.894
Еросимово|82|57.528|38.234
Еросово|9|56.116|40.065
Ерофеевка|54|48.584|40.574
Ерофеево|50|58.291|55.297
Ерофеево|82|57.898|39.267
Ерофеевская Слобода|55|54.367|40.202
Ерофеевская|11|60.136|39.603
Ерофей Павлович|2|53.961|121.958
Ерофейка|11|59.189|39.552
Ерофейка|37|57.283|49.062
Ерофейково|37|57.083|48.767
Ерохино|66|56.549|32.187
Ероховка|47|52.903|52.665
Ерохово|11|59.069|35.236
Ерошата|44|58.833|33.833
Ерошино|50|58.163|56.067
Ерошиха|52|57.722|28.323
Ерошкино|27|57.349|48.267
Ерошкино|37|56.823|48.782
Ерпули|27|57.796|49.939
Ерси|13|42.021|48.009
Ерсола|37|56.481|48.765
Ерсубайкино|65|54.929|51.750
Ерт-Кюель|81|60.969|120.752
Ерт|81|62.016|125.796
Ертарский|60|56.790|64.299
Ертебино|11|59.523|39.959
Ертем|71|57.889|52.063
Ерумбал|37|56.380|49.080
Ерунаково|26|54.082|87.455
Еруново|66|58.143|36.919
Ерусалим|29|59.048|46.797
Ерусалимка|52|57.704|28.303
Еруслан|58|51.231|47.324
Еруслановка|63|44.238|42.924
Ерушково|44|57.822|32.629
Ерцава|3|60.797|40.086
Ерчино|11|61.058|37.557
Ерши|22|54.399|34.188
Ерши|27|57.396|47.593
Ерши|37|57.059|49.010
Ерши|50|57.434|56.389
Ершина|70|56.618|65.158
Ершино|44|57.878|31.645
Ершипоси|78|55.408|47.011
Ершиха|11|59.914|39.918
Ершиха|29|58.306|45.894
Ершичи|62|53.673|32.755
Ершники|82|57.039|38.923
Ершова|18|53.338|103.546
Ершова|50|58.706|54.620
Ершовка|10|51.150|44.323
Ершовка|18|52.701|103.436
Ершовка|27|56.167|51.025
Ершовка|3|64.388|41.014
Ершовка|45|55.834|82.480
Ершовка|50|58.532|56.160
Ершовка|58|51.831|45.221
Ершовка|71|56.459|53.875
Ершовка|82|57.426|39.497
Ершово|11|59.360|38.408
Ершово|18|57.151|102.239
Ершово|27|60.631|47.434
Ершово|29|58.893|46.326
Ершово|31|55.948|89.390
Ершово|37|56.397|46.853
Ершово|40|55.769|36.859
Ершово|49|52.942|42.983
Ершово|50|58.841|55.006
Ершово|52|57.939|28.216
Ершово|55|55.111|40.084
Ершово|70|56.178|69.304
Ершово|82|56.931|39.073
Ершово|9|55.870|41.727
Ершовоная|34|60.700|34.617
Ершовская Запань|27|60.646|47.466
Ершовский|76|52.487|59.139
Ершовцы|29|58.820|46.226
Ерыкалово|50|57.910|56.880
Ерыкла|56|54.411|52.025
Ерыкла|65|54.952|50.216
Ерыклинск|72|54.117|49.317
Ерыклы|65|55.176|51.426
Ерыково|29|58.051|42.267
Ерыши|62|55.245|32.239
Ерышово|40|55.540|35.685
Ерышёвка|12|50.693|40.213
Ерюгино|29|58.944|42.315
Ерёменцы|52|57.323|27.928
Ерёмин|30|45.547|40.040
Ерёмин|7|52.605|32.964
Ерёминка|47|51.990|55.417
Ерёмино|11|59.423|38.769
Ерёмино|22|54.611|35.590
Ерёмино|29|58.900|46.317
Ерёмино|33|51.634|36.504
Ерёмино|40|56.114|38.502
Ерёмино|44|58.557|35.592
Ерёмино|46|55.696|71.149
Ерёмино|52|57.604|28.365
Ерёмино|58|51.770|49.662
Ерёмино|82|57.870|39.916
Ерёминская База|46|55.636|71.230
Ерёминское|11|59.960|38.634
Ерёмкино|44|57.461|30.993
Ерёмкино|52|56.209|30.560
Ерёмкино|5|54.767|53.750
Ерёмкино|72|53.486|48.109
Ерёмовка|6|50.091|39.164
Ерёпкино|65|54.439|50.680
Ерёхново|52|58.097|28.160
Есаково|29|58.739|42.700
Есаково|55|53.602|39.769
Есаулка|26|53.896|87.438
Есаулова|70|57.148|65.938
Есауловка|2|49.000|130.911
Есаулово|31|56.143|93.273
Есаулово|5|55.574|59.489
Есаульский|76|55.300|61.220
Есдотская Слобода|6|51.326|37.811
Есе-Хайя|81|67.543|134.674
Есей|31|68.465|102.188
Есемово|82|57.529|39.532
Есенейсола|37|56.730|48.042
Есенники|52|56.516|28.803
Есеновичи|66|57.280|34.229
Есеплево|82|57.347|39.003
Есепцево|82|57.320|39.709
Есимбаево|37|57.034|48.316
Есин Починок|38|54.740|42.633
Есино|52|56.952|30.263
Есино|7|52.581|34.841
Есинская|11|60.408|41.213
Есиплево|16|57.527|41.840
Есиплево|9|56.303|39.540
Есипово|11|60.018|38.016
Есипово|12|51.755|41.517
Есипово|22|54.663|35.209
Есипово|29|58.757|42.978
Есипово|40|54.511|38.571
Есипово|44|57.630|32.853
Есипово|52|56.876|28.755
Есипово|82|57.702|39.376
Есипово|9|55.908|41.783
Есиповская|3|61.488|42.403
Ескина|50|59.810|56.608
Ескино|11|59.280|39.094
Ескино|66|57.198|37.032
Ескино|71|58.234|52.814
Ескино|82|58.609|38.628
Еслевский|5|53.690|55.729
Еспинки|55|55.021|41.734
Ессентукская|63|44.026|42.875
Естапово|27|59.510|50.030
Естомичи|34|58.699|29.893
Естошево|11|60.309|38.461
Есуковский|68|54.808|37.818
Еськи|66|57.936|36.377
Еськин|43|54.932|44.131
Еськино|11|60.772|46.151
Еськино|29|59.172|46.725
Еськино|3|62.931|46.398
Еськино|44|58.797|35.563
Еськино|66|58.059|37.436
Еськов|33|51.700|36.899
Еськово|33|51.833|36.385
Еськово|62|54.924|32.655
Есюки|82|57.892|39.385
Есюково|11|59.327|39.055
Есюнино|11|59.651|39.297
Есюткино|11|59.008|39.904
Есяковская|3|61.031|41.949
Етеревская|10|50.180|43.544
Етехтех|81|62.900|122.600
Еткара|58|52.048|44.488
Еткуль|76|54.823|61.584
Етмуткатлы|77|42.629|45.946
Етыш|50|56.401|56.173
Ефаево|38|54.301|43.767
Ефаниха|43|57.866|45.847
Ефановка|65|54.474|52.845
Ефаново|27|60.663|47.327
Ефаново|43|55.731|42.271
Ефаново|82|58.105|38.205
Ефимково|50|58.241|53.949
Ефимова|70|56.199|70.153
Ефимовичи|7|52.228|34.274
Ефимовка|10|50.266|44.699
Ефимовка|13|43.843|46.798
Ефимовка|1|52.065|84.483
Ефимовка|35|52.069|38.044
Ефимовка|38|54.537|45.338
Ефимовка|46|54.761|74.360
Ефимовка|47|52.214|52.047
Ефимовка|48|52.651|35.326
Ефимово|11|60.638|38.654
Ефимово|29|58.503|43.404
Ефимово|3|62.670|46.144
Ефимово|66|57.027|38.058
Ефимово|82|57.864|39.326
Ефимовская|60|58.933|64.531
Ефимовский|34|59.496|34.672
Ефимовское|29|58.967|43.085
Ефимовщина|52|56.033|29.315
Ефимовы|27|58.948|49.770
Ефимоново|40|55.958|36.802
Ефимцево|9|56.053|39.239
Ефимьево|11|59.193|39.796
Ефимьево|43|55.932|42.761
Ефимята|71|58.366|53.733
Ефино|29|57.749|43.671
Ефремкасы|78|55.715|46.827
Ефремкино|5|54.269|56.255
Ефремкино|75|54.471|89.446
Ефремково|34|60.417|34.216
Ефремова|50|59.477|54.651
Ефремовка|33|51.899|37.319
Ефремовка|45|55.958|77.958
Ефремовка|54|47.321|38.472
Ефремовка|62|54.188|32.499
Ефремово-Зыково|47|53.383|53.867
Ефремово-Степановка|54|48.714|40.836
Ефремово|16|56.878|40.758
Ефремово|40|55.265|40.105
Ефремово|55|54.115|40.100
Ефремово|66|57.087|31.973
Ефремово|71|58.020|53.903
Ефремово|82|57.589|39.614
Ефремовская|11|60.637|38.761
Ефремовские Хутора|55|54.100|40.122
Ефремовский|43|55.264|42.057
Ефремовский|54|47.420|38.502
Ефремовцы|27|58.961|48.094
Ефремцево|82|58.026|38.596
Ефремы|50|59.640|56.477
Ефремье|29|58.545|43.565
Ефремята|27|58.483|53.474
Ефросимовка|33|51.608|37.539
Ефросимовка|48|52.298|36.854
Ефросимово|33|51.924|34.801
Ефтино|43|57.612|46.297
Ефтифеевка Вторая|48|52.262|36.800
Ефтифеевка Первая|48|52.250|36.826
Ефтята|50|58.736|56.894
Ехново|52|57.016|28.041
Ехэ-Горхон|8|51.791|109.428
Ехэ-Цаган|8|50.997|106.342
Ехэ-Цакир|8|50.474|103.515
Ешимово|37|57.101|48.770
Ешмаково|71|57.889|52.182
